Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
03/04/2019;0;886.508.333;178.125;27.9;22.220.833;17.9;77.666.667;49;8;1.366.667
04/04/2019;6.2;8.852.625;18.420.833;28.8;218.625;17.9;82.333.333;49;8.8;1.679.167
05/04/2019;7.6;886.725;18.383.333;27.5;22.154.167;17.8;80.208.333;57;6.9;2.033.333
06/04/2019;3.2;887.870.833;18.75;25;20.920.833;18.7;87.875;65;6.1;1.320.833
07/04/2019;2.2;888.733.333;17.970.833;26.6;20.820.833;17.3;84.75;56;8;1.220.833
08/04/2019;3.4;887.954.167;17.479.167;24.6;19.641.667;17.6;87.75;61;9.5;1.075
09/04/2019;8.8;887.091.667;17.729.167;26.7;20.891.667;18;83.291.667;52;6.5;10.875
10/04/2019;.4;886.520.833;18.229.167;26.8;21.479.167;17.7;82.833.333;56;6.8;1.208.333
11/04/2019;58;887.554.167;17.429.167;26.9;20.983.333;17.8;81.625;55;14.2;15.625
12/04/2019;0;886.995.833;18.35;27.8;21.770.833;18.2;82.125;54;9.1;1.579.167
13/04/2019;89.8;887.108.333;18.683.333;26.8;207.125;18.4;88.875;61;7.6;1.366.667
14/04/2019;7.2;887.395.833;18.516.667;26.1;21.4;18.1;84.625;63;6;1.366.667
15/04/2019;45.6;887.970.833;19.05;27.2;21.920.833;18.7;84.458.333;57;8.8;17.875
16/04/2019;2.4;888.070.833;18.358.333;26.3;21.570.833;18.5;82.583.333;59;6.3;1.879.167
17/04/2019;.4;886.766.667;17.945.833;27.8;21.65;17.7;81.041.667;53;10.5;1.170.833
18/04/2019;7.8;886.516.667;17.816.667;28.4;21.458.333;17.3;81.5;48;9.3;1.004.167
19/04/2019;9;8.868.875;17.791.667;28.4;21.616.667;17.4;80.375;47;12.3;1.579.167
20/04/2019;21.8;8.872.625;17.904.167;28.2;22;17.1;79.541.667;47;6.1;1.279.167
21/04/2019;0;886.675;178.125;29.2;21.645.833;17.3;80.75;42;9.7;1.483.333
22/04/2019;27.2;886.520.833;17.779.167;27.7;21.779.167;17;79.625;49;5.7;13.625
23/04/2019;.2;888.375;17.716.667;26.3;20.554.167;16.6;84.5;63;8.6;17.625
24/04/2019;18.2;889.283.333;17.370.833;27.1;21.291.667;17.2;79.708.333;52;7.7;2.145.833
25/04/2019;0;889.420.833;15.591.667;26.2;21.695.833;17.9;69.75;43;8.7;2.666.667
26/04/2019;0;889.220.833;16.025;26.4;215.875;17.9;71.625;46;9;2.895.833
27/04/2019;0;8.883.625;16.116.667;27.3;221.125;17.4;70.291.667;45;8.6;2.216.667
28/04/2019;0;887.166.667;160.125;29.1;22.666.667;16.5;68.083.333;40;6;16.375
29/04/2019;0;886.55;16.145.833;29;22.454.167;16.5;69.708.333;42;11.2;1.295.833
30/04/2019;0;887.766.667;17.695.833;26.8;21.879.167;17.7;78;55;6.9;1.870.833
01/05/2019;.8;887.8;17.775;28;20.729.167;16.8;84.458.333;54;6.8;1.479.167
02/05/2019;27;887.104.167;18.491.667;28.1;21.445.833;18.4;84.375;54;9.5;1.775
03/05/2019;39.2;888.158.333;17.554.167;26.9;21.325;17.9;80.791.667;49;6.5;16.625
04/05/2019;0;888.620.833;18.558.333;26.6;22.1;19.4;81.25;58;6.9;2.541.667
05/05/2019;0;888.645.833;17.791.667;27.1;22.054.167;18.6;78;52;7.1;2.6
06/05/2019;0;889.216.667;16.904.167;28.2;22.15;17.8;73.791.667;47;6.7;2.045.833
07/05/2019;0;888.016.667;163.125;29.1;22.575;16.5;69.791.667;41;5.2;1.554.167
08/05/2019;0;887.925;161.625;28.4;23.370.833;17.2;65.916.667;41;6.4;19.625
09/05/2019;0;8.873.125;16.708.333;27.5;22.208.333;17.5;72.458.333;47;8.7;2.133.333
10/05/2019;0;886.654.167;16.695.833;27.8;22.316.667;18.5;71.916.667;46;6.5;19.875
11/05/2019;0;886.808.333;163.375;27.7;22.266.667;16.7;70.625;45;7;2.208.333
12/05/2019;0;888.429.167;15.904.167;27.2;21.870.833;16.2;70.666.667;46;7;2.270.833
13/05/2019;0;889.170.833;153.125;27.2;21.5;15.8;70.041.667;44;7.6;1.791.667
14/05/2019;0;888.454.167;14.641.667;27.2;21.191.667;15.2;68.375;39;6.7;1.65
15/05/2019;0;887.3;16.275;27.1;210.625;17;75.875;42;7.3;18.875
16/05/2019;1.4;888.025;16.15;22.4;18.908.333;17;84.25;69;8.2;2.116.667
17/05/2019;0;887.975;16.129.167;23.1;19.170.833;17.1;83.208.333;63;6.3;1.804.167
18/05/2019;0;888.141.667;14.958.333;25.4;19.358.333;15.7;77.833.333;46;6.1;1.608.333
19/05/2019;0;888.425;14.458.333;26.2;19.641.667;14.3;74.708.333;41;6;1.666.667
20/05/2019;0;888.170.833;138.375;26;201.625;13.2;68.625;47;6.5;1.958.333
21/05/2019;0;888.366.667;14.95;26.5;206.875;14.3;71.25;47;7.8;1.866.667
22/05/2019;0;888.320.833;14.85;27.3;20.870.833;14.8;70.541.667;38;7.5;1.591.667
23/05/2019;0;887.695.833;14.983.333;28;21.095.833;15.2;70.625;36;6.8;15.125
24/05/2019;0;887.608.333;133.375;27.9;21.004.167;15.3;64.291.667;36;6.6;1.479.167
25/05/2019;0;887.541.667;14.495.833;28.2;20.079.167;13.9;72.041.667;38;6.1;1.333.333
26/05/2019;0;888.129.167;151.125;28;208.625;14.4;71.916.667;43;5.1;1.404.167
27/05/2019;0;888.55;153.625;26.8;21.683.333;16.2;68.958.333;45;8.3;2.3
28/05/2019;0;888.345.833;141.875;26.9;21.2;14.9;66.541.667;40;7.1;1.691.667
29/05/2019;0;889.033.333;14.120.833;26.7;21.054.167;14.3;66.166.667;43;8;2.029.167
30/05/2019;0;888.183.333;13.266.667;27.6;20.425;14.4;66.833.333;35;7.8;1.770.833
31/05/2019;0;887.558.333;13.375;27.7;213.625;15.1;62.625;36;7.5;1.7
01/06/2019;0;887.441.667;13.845.833;27.7;21.458.333;15;64.291.667;37;5.3;.95
02/06/2019;0;8.879.625;13.283.333;28.3;223.625;15.3;58.375;38;6.4;18.375
03/06/2019;0;889.679.167;14.804.167;27.5;20.825;15.7;70.333.333;41;9.1;1.604.167
04/06/2019;8;890.841.667;152.875;24.9;20.108.333;16.1;74.666.667;53;6.4;2.195.833
05/06/2019;0;890.845.833;12.445.833;23.9;18.433.333;13.9;69.666.667;46;8;2.808.333
06/06/2019;0;890.416.667;13.141.667;24;183.875;13.8;72.791.667;51;8.4;2.820.833
07/06/2019;0;890.554.167;11.566.667;23.1;17.833.333;12.9;67.916.667;48;8.7;26.875
08/06/2019;0;890.379.167;113.875;25.2;18.275;11.3;66.5;39;7.6;1.958.333
09/06/2019;0;890.775;11.804.167;25.1;19.075;12.5;64.833.333;39;7.6;2.229.167
10/06/2019;0;891.2;11.333.333;24.7;19.279.167;14.6;61.166.667;41;9.1;2.979.167
11/06/2019;0;891.05;118.375;25.1;18.508.333;11.6;66.958.333;41;8.3;24.375
12/06/2019;0;8.907.375;13.375;25.1;193.375;14.5;69.791.667;45;10.3;30.875
13/06/2019;0;891.195.833;12.970.833;25.4;197.375;15.6;68.083.333;34;10.1;31.875
14/06/2019;0;891.720.833;13.383.333;24.6;200.875;17;66.208.333;48;9.5;3.158.333
15/06/2019;0;891.325;12.95;23.8;18.895.833;15.3;69.166.667;52;9;3.091.667
16/06/2019;0;8.921.375;11.55;24.2;189.625;15;63.208.333;40;8.2;2.854.167
17/06/2019;0;891.354.167;10.733.333;24.1;18.55;12.7;61.958.333;39;8.2;2.508.333
18/06/2019;0;890.391.667;11.425;26.7;19.629.167;14.6;61.125;34;8;2.133.333
19/06/2019;0;891.095.833;11.941.667;27.2;19.491.667;12.6;65.208.333;33;5.9;1.454.167
20/06/2019;0;891.629.167;111.875;26.2;19.841.667;12.8;60.458.333;32;7.5;2.125
21/06/2019;0;892.691.667;10.591.667;24.3;19.020.833;15;59.25;39;11.3;3.254.167
22/06/2019;0;893.920.833;9.7;23.5;17.875;12.8;60.541.667;37;9.9;3.125
23/06/2019;0;892.495.833;10.708.333;24.6;18.516.667;13.6;61.875;39;8.5;2.633.333
24/06/2019;0;889.658.333;11.55;25.1;192.125;13.6;62.875;37;8.2;2.25
25/06/2019;0;888.220.833;117.625;26.1;19.375;13.9;63.875;34;10;1.8
26/06/2019;0;8.890.875;9.895.833;26.9;21.05;15.2;52.916.667;26;7.8;17.625
27/06/2019;0;889.895.833;9.004.167;26.5;20.291.667;13.3;50.25;30;8;2.15
28/06/2019;0;890.054.167;103.375;25.2;20.333.333;14.9;54.333.333;34;10.8;3.091.667
29/06/2019;0;889.9;10.991.667;23.8;18.620.833;15.1;62;45;7.8;2.804.167
30/06/2019;0;889.916.667;123.625;25.4;19.245.833;13.1;67.208.333;38;8.2;23.375
01/07/2019;0;889.420.833;103.625;26.2;19.158.333;12;60.083.333;29;7.6;1.529.167
02/07/2019;0;886.354.167;8.633.333;26.6;189.875;11.2;55.916.667;23;8.2;1.720.833
03/07/2019;0;886.116.667;81.625;26.5;18.879.167;13.1;52.5;26;10.4;1.825
04/07/2019;0;886.929.167;7.895.833;28.1;19.7;12.8;49.5;26;8.8;2.158.333
05/07/2019;0;889.15;10.233.333;28.4;205.875;13.3;54.333.333;31;10.1;2.229.167
06/07/2019;0;890.341.667;13.529.167;23.6;18.75;16;73;48;8.5;2.720.833
07/07/2019;0;890.716.667;61.625;23.5;15.991.667;8.9;53.666.667;33;6.8;2.4
08/07/2019;0;8.919.125;9.283.333;24.8;17.545.833;12.4;59.166.667;41;8.5;2.808.333
09/07/2019;0;892.429.167;90.875;23.8;18.270.833;13.4;57.583.333;30;8.6;2.75
10/07/2019;0;891.866.667;6.229.167;24.3;17.108.333;9.5;51.791.667;24;7.9;2.516.667
11/07/2019;0;889.679.167;62.875;26.5;17.583.333;8.5;51.208.333;26;6.7;2.125
12/07/2019;0;889.183.333;79.875;26.8;18.958.333;10.6;52.416.667;29;7.3;1.904.167
13/07/2019;0;889.725;7.425;27.1;20.216.667;11.8;47.166.667;24;6.5;1.941.667
14/07/2019;0;889.033.333;5.475;28.3;20.308.333;11.6;41;20;6.7;1.795.833
15/07/2019;0;888.370.833;5.045.833;27.9;19.375;11.5;43.041.667;19;5.7;1.166.667
16/07/2019;0;888.55;6.145.833;28.9;20.608.333;12.7;41.708.333;22;9.3;1.483.333
17/07/2019;0;890.220.833;10.341.667;27.2;204.875;15.2;53.958.333;31;7.3;1.970.833
18/07/2019;0;8.913.125;11.725;25.5;19.358.333;14.8;62.958.333;39;9.6;3.079.167
19/07/2019;0;892.358.333;95.625;23;18.05;13.8;58.875;36;8.9;36.125
20/07/2019;0;891.654.167;82.375;22.3;16.783.333;12.1;58.25;40;9.7;3.491.667
21/07/2019;0;890.683.333;9.129.167;23.6;18.025;12.7;56.916.667;39;9.4;3.070.833
22/07/2019;0;891.083.333;9.604.167;24.1;18.891.667;14.8;56.208.333;35;9.8;3.633.333
23/07/2019;0;8.911.875;97.125;24.5;18.758.333;14.3;57.375;29;10;3.704.167
24/07/2019;0;891.004.167;11.729.167;24.6;18.916.667;14.9;64.458.333;43;8.5;3.025
25/07/2019;0;890.929.167;10.995.833;25.6;18.654.167;11.9;66.041.667;30;8.5;2.425
26/07/2019;0;891.775;10.070.833;25;185.375;12.4;60.041.667;34;9.2;2.829.167
27/07/2019;0;892.641.667;69.625;23.2;17.925;11.7;50;31;10.9;3.179.167
28/07/2019;0;891.145.833;8.066.667;24;18.895.833;12.3;50.208.333;33;10.9;2.979.167
29/07/2019;0;8.903.125;9.254.167;25.9;19.479.167;11.3;54.416.667;30;7.5;2.045.833
30/07/2019;0;890.179.167;9.283.333;26.6;20.833.333;15.5;48.958.333;31;6.8;2.408.333
31/07/2019;0;8.891.625;8.766.667;28.4;212.375;14.5;48.166.667;25;7;1.704.167
01/08/2019;0;888.279.167;6.825;28;21.866.667;13.9;39.75;23;8.2;2.433.333
02/08/2019;0;889.129.167;7.195.833;29.2;21.058.333;13.3;43.583.333;21;6.8;15.875
03/08/2019;0;889.441.667;76.625;28;21.091.667;14.2;44.416.667;26;6.3;1.475
04/08/2019;0;890.4;8.866.667;27.9;20.766.667;13.3;50.041.667;25;8.8;26.375
05/08/2019;0;8.925.625;11.445.833;25.4;19.525;15.5;61.25;35;12.3;4.191.667
06/08/2019;0;893.908.333;12.429.167;21.8;18.35;14.9;69;55;12.3;4.258.333
07/08/2019;0;894.279.167;11.020.833;25.2;18.745.833;14.2;64.541.667;33;10.5;3.520.833
08/08/2019;0;893.45;8.55;26.4;19.929.167;12.4;50.625;25;9;2.895.833
09/08/2019;0;8.922.375;11.066.667;26.5;20.4;15.8;56.708.333;32;9.9;2.379.167
10/08/2019;0;892.095.833;108.625;27.7;21.158.333;14;54.291.667;28;8.5;20.125
11/08/2019;0;891.55;10.733.333;27.6;22.304.167;15.4;49;31;9.3;2.483.333
12/08/2019;0;890.575;7.445.833;27.9;22.929.167;17.6;38.166.667;23;8.4;2.616.667
13/08/2019;0;890.204.167;6.733.333;28.2;217.625;13.5;40.083.333;24;10.8;2.470.833
14/08/2019;0;890.6;5.670.833;26.9;20.775;13.2;39.5;22;11.7;3.066.667
15/08/2019;0;892.083.333;7.795.833;25.2;198.625;14.3;46.458.333;32;12.3;4.166.667
16/08/2019;0;892.241.667;9.516.667;24.8;18.95;13.3;56.208.333;34;10.8;3.883.333
17/08/2019;0;890.533.333;8.608.333;25.1;19.754.167;15.2;50.125;29;9.6;3.016.667
18/08/2019;0;889.85;80.125;29.3;21.591.667;13.1;43.875;23;6.9;2.108.333
19/08/2019;0;889.175;6.891.667;29.3;23.45;17.3;36.708.333;22;6.5;15.375
20/08/2019;0;889.629.167;5.666.667;30.1;237.375;16.6;33.25;19;7.5;1.808.333
21/08/2019;0;890.233.333;6.55;29.9;22.975;15.1;36.5;21;7.7;1.933.333
22/08/2019;0;890.170.833;82.625;29.7;22.383.333;14.3;43.041.667;20;7.8;1.966.667
23/08/2019;0;890.170.833;8.666.667;29.7;23.108.333;16.6;41.833.333;21;6.9;1.85
24/08/2019;0;890.275;7.329.167;28.9;221.625;15.9;40.125;21;8.4;2.395.833
25/08/2019;0;890.825;7.666.667;29.3;23.133.333;18.3;38.5;20;8.8;30.625
26/08/2019;0;8.912.625;89.125;26.9;21.475;15;46.125;28;9;3.254.167
27/08/2019;0;891.354.167;8.75;27.2;21.079.167;15.5;47.25;27;9.9;3.275
28/08/2019;0;890.266.667;8.833.333;27.6;214.875;16.1;45.916.667;27;8.8;2.845.833
29/08/2019;0;889.095.833;8.85;28.5;22.054.167;16.9;44.083.333;28;7.3;28.375
30/08/2019;0;889.075;8.575;29.2;22.595.833;16.7;42.333.333;26;7.5;2.354.167
31/08/2019;0;888.641.667;8.495.833;30.7;24.470.833;18.6;37.666.667;24;8.3;2.25
01/09/2019;0;8.873.125;7.170.833;31.8;24.725;16.4;34.458.333;19;7.1;1.979.167
02/09/2019;0;886.775;6.220.833;31.8;238.625;16.4;34.166.667;18;6.8;1.470.833
03/09/2019;0;887.966.667;6.845.833;32.3;26.266.667;19.4;30.291.667;18;7.9;2.866.667
04/09/2019;0;889.325;4.154.167;32.1;261.125;20.7;26;11;8.9;3.2
05/09/2019;0;890.05;32.125;32;25.1;16.3;26.333.333;11;11.8;3.425
06/09/2019;0;890.573.913;5.665.217;29.4;23.873.913;18;31.956.522;19;11.3;4.186.957
07/09/2019;0;892.008.696;12.117.391;27.8;22.378.261;17.4;53.608.696;35;10.1;3.978.261
08/09/2019;0;892.075;11.629.167;29.3;23.033.333;17.6;51.083.333;27;11.7;34.375
09/09/2019;0;890.533.333;94.875;30.5;24.120.833;18.4;42;22;9.3;2.691.667
10/09/2019;0;889.420.833;6.533.333;31.5;253.375;17;31.583.333;17;9.8;2.408.333
11/09/2019;0;888.125;5.05;32.3;25.55;16;29.041.667;12;7.6;23.875
12/09/2019;0;887.845.833;3.370.833;32.9;26.058.333;16.4;25.208.333;13;8.3;2.266.667
13/09/2019;0;8.879.875;2.258.333;33.3;26.879.167;17.2;21.666.667;12;9.6;2.766.667
14/09/2019;0;8.880.125;3.45;32.4;25.720.833;18;25.5;14;10;3
15/09/2019;0;888.329.167;6.333.333;30.5;24.216.667;18.4;33.041.667;17;10.1;3.345.833
16/09/2019;0;888.075;5.879.167;31.5;24.775;19;31.25;16;10.6;3.416.667
17/09/2019;0;886.845.833;5.566.667;31.5;246.375;15.3;32.041.667;14;8.4;2.158.333
18/09/2019;0;885.120.833;3.216.667;32.7;25.583.333;18.1;24.666.667;13;7;20.875
19/09/2019;0;884.895.455;1.022.727;33.7;26.213.636;18.1;20.909.091;11;9.5;2.086.364
20/09/2019;0;null;null;33.7;null;22.1;21.25;13;7.7;null
21/09/2019;0;886.329.167;57.125;34.9;27.033.333;19.3;27.458.333;14;7.9;1.820.833
22/09/2019;0;886.916.667;72.125;33.3;27.358.333;20.9;28.875;20;8.5;2.458.333
23/09/2019;0;888.891.667;8.4;29.8;25.216.667;20.2;34.666.667;25;11.8;4.304.167
24/09/2019;0;889.970.833;11.35;29.7;23.408.333;17.4;48.916.667;30;10.6;3.783.333
25/09/2019;0;8.880.125;10.141.667;30.1;24.041.667;20;42.916.667;27;8;2.45
26/09/2019;4.6;887.866.667;157.875;24.5;19.766.667;17.4;79.041.667;50;9.6;2.229.167
27/09/2019;2;887.395.833;15.591.667;26.6;20.820.833;17.1;73.708.333;48;7;1.808.333
28/09/2019;0;887.270.833;15.245.833;29.1;223.625;16.7;65.833.333;38;7.3;1.933.333
29/09/2019;3.6;886.304.167;15.716.667;31.5;23.779.167;18.7;63.625;33;8.2;1.916.667
30/09/2019;0;885.870.833;15.225;30.7;23.354.167;18.2;64.5;31;8.5;2.204.167
01/10/2019;0;885.520.833;13.070.833;31.2;24.804.167;17.4;50.958.333;29;8.8;2.566.667
02/10/2019;0;886.125;94.125;32.8;25.841.667;19.2;37.791.667;19;7.6;22.375
03/10/2019;0;8.864.625;85.375;33.3;258.625;19.5;36.291.667;17;7.9;1.666.667
04/10/2019;0;885.979.167;7.358.333;32.8;26.441.667;19.1;30.833.333;18;9;2.4
05/10/2019;0;885.616.667;132.875;32.2;24.379.167;19;52.083.333;27;10.4;2.141.667
06/10/2019;.8;886.216.667;145.875;29;22.829.167;18.6;60.791.667;33;7.6;20.875
07/10/2019;0;8.862.875;15.191.667;30.8;23.508.333;18.9;60.791.667;36;8;1.758.333
08/10/2019;.8;885.879.167;15.516.667;31.1;23.883.333;19.2;62.625;29;9.8;2.158.333
09/10/2019;2.2;886.579.167;15.741.667;30.9;23.083.333;18.3;67.541.667;32;9.1;2.720.833
10/10/2019;.4;886.125;133.125;31.2;24.441.667;19.5;55.083.333;25;8.8;2.525
11/10/2019;.6;887.629.167;13.279.167;28.5;22.933.333;17.7;57.541.667;31;12.5;3.345.833
12/10/2019;0;887.533.333;11.145.833;30.9;25.166.667;19.1;44.291.667;24;9.7;26.875
13/10/2019;0;886.383.333;60.375;32.6;25.6;16.8;31.083.333;14;8.2;2.570.833
14/10/2019;0;886.345.833;4.979.167;32.1;251.875;18.3;28.791.667;14;8.6;2.525
15/10/2019;0;886.704.167;5.025;33;256.125;16.4;28.916.667;13;8.1;2.379.167
16/10/2019;0;886.825;6.741.667;32.7;26.8;21.6;28.416.667;20;9.3;2.908.333
17/10/2019;0;887.341.667;8.933.333;32.2;263.625;20.8;33.916.667;24;9.9;25.375
18/10/2019;0;8.871.875;8.879.167;32.7;25.958.333;18.3;35.833.333;21;9.4;20.125
19/10/2019;0;886;6.783.333;33.6;26.270.833;17.8;32.25;16;7;1.604.167
20/10/2019;0;884.166.667;10.129.167;32.6;26.625;20.1;36.875;22;9.2;1.979.167
21/10/2019;0;8.847.625;154.625;27.6;22.491.667;19.7;65.958.333;44;8.1;2.158.333
22/10/2019;7.2;884.795.833;16.254.167;28.8;220.125;17.6;71.875;41;11.1;2.108.333
23/10/2019;0;885.483.333;17.170.833;29.9;21.341.667;18.6;78.708.333;38;6.8;18.125
24/10/2019;2.4;8.865.125;16.870.833;27.3;215.375;17.5;76.208.333;51;6.1;18.125
25/10/2019;.2;886.8;15.158.333;30.9;23.929.167;18;61.416.667;31;6.8;1.891.667
26/10/2019;0;887.295.833;15.525;31;22.783.333;17.5;66.25;36;12.2;2.358.333
27/10/2019;1.6;887.320.833;15.320.833;28.4;23.158.333;19.2;63.458.333;34;8.8;1.820.833
28/10/2019;.6;8.865.125;13.233.333;31.8;24.795.833;17.9;52.916.667;25;9.4;2.208.333
29/10/2019;1;885.633.333;12.483.333;30.7;24.45;18.2;50.5;26;8.8;2.270.833
30/10/2019;0;8.857.375;13.854.167;31.9;236.875;20;56;27;8;2.458.333
31/10/2019;5;886.35;12.320.833;32.6;24.679.167;17.4;51.208.333;20;8;2.158.333
01/11/2019;0;885.983.333;11.275;34;255.375;18.2;45.041.667;18;7.5;1.779.167
02/11/2019;0;885.8;14.254.167;32.6;24.329.167;19.4;55.291.667;28;8.9;27.375
03/11/2019;6;885.204.167;150.625;30.3;23.008.333;16.2;64.375;33;10;3.020.833
04/11/2019;0;8.849.625;16.525;30.2;22.233.333;18.7;72.208.333;38;17.8;1.791.667
05/11/2019;11.4;885.954.167;159.125;29.2;23.020.833;18.9;65.958.333;36;5.6;1.391.667
06/11/2019;1.4;8.862.625;16.608.333;30.3;23.179.167;17.8;68.75;41;8.6;2.241.667
07/11/2019;19;885.445.833;17.516.667;27.8;21.916.667;15.7;77.458.333;42;18.9;1.654.167
08/11/2019;4.4;884.058.333;17.095.833;30;23.554.167;16.9;68.916.667;45;9.5;1.654.167
09/11/2019;0;884.529.167;13.916.667;32.5;25.716.667;20.6;52.5;25;9.1;2.929.167
10/11/2019;0;885.520.833;147.125;32.4;25.091.667;18.6;55.416.667;21;7.4;1.720.833
11/11/2019;0;884.633.333;13.5;33.4;25.145.833;18.1;51.958.333;25;6.7;1.583.333
12/11/2019;0;883.925;11.995.833;33.3;26.733.333;20.5;43.5;21;9.6;2.504.167
13/11/2019;0;884.770.833;9.395.833;31.5;26.741.667;21.7;34.208.333;26;10.1;29.375
14/11/2019;0;885.020.833;15.220.833;30.1;24.8;19.5;56.333.333;34;8.8;1.845.833
15/11/2019;0;884.095.833;15.75;30.8;24.333.333;19.1;60.416.667;34;10.2;2.441.667
16/11/2019;.2;8.825.875;16.379.167;29;22.583.333;18.2;70;43;8.8;1.883.333
17/11/2019;0;883.033.333;17.125;27.6;21.270.833;18;78.166.667;48;13.5;1.875
18/11/2019;80.8;886.404.167;175.125;24.1;20.3;17.2;84.625;63;10.6;2.179.167
19/11/2019;3.6;887.045.833;17.483.333;28.1;21.383.333;18.5;80;46;10.3;1.895.833
20/11/2019;2.4;8.871.375;16.558.333;26.7;201.875;17.7;81.041.667;50;9.6;19.625
21/11/2019;11.2;885.670.833;15.991.667;26.1;20.083.333;16.2;78.5;51;8.5;23.875
22/11/2019;8.4;885.558.333;16.683.333;27.3;20.529.167;17.8;80.375;46;13.3;1.416.667
23/11/2019;2.2;886.041.667;17.370.833;27.2;20.808.333;17.4;82.208.333;49;16.1;1.808.333
24/11/2019;23.8;885.608.333;17.495.833;28.2;21.2;16.6;80.583.333;48;8.9;15.625
25/11/2019;1;885.404.167;17.525;27.2;20.25;17.6;85.333.333;49;6.8;1.270.833
26/11/2019;25.6;885.166.667;17.816.667;27.6;222.625;17.5;77.25;51;9.1;2.041.667
27/11/2019;6.2;885.645.833;18.258.333;26.6;21.891.667;19.4;80.666.667;57;10.1;2.583.333
28/11/2019;0;8.851.625;18.445.833;27;222.875;20;79.583.333;58;16.6;2.379.167
29/11/2019;.2;884.783.333;17.129.167;29.9;22.966.667;18.4;72.208.333;44;11.6;2.579.167
30/11/2019;.2;885.954.167;18.658.333;27;21.179.167;19.6;86.041.667;58;10.4;1.095.833
01/12/2019;3.2;886.654.167;17.7;29.3;22.141.667;18.5;77.583.333;46;8.5;1.441.667
02/12/2019;1.8;885.641.667;17.195.833;28.4;22.916.667;19;72.375;44;7.9;2.108.333
03/12/2019;.2;884.883.333;181.125;27.1;21.458.333;19.4;82.041.667;57;9.2;1.654.167
04/12/2019;19.6;885.616.667;18.625;29.6;21.55;18.9;84.583.333;45;7.8;1.508.333
05/12/2019;9.2;885.991.667;18.370.833;29.6;22.366.667;18.9;79.791.667;46;10.2;2.295.833
06/12/2019;19;885.833.333;18.108.333;28.9;21.554.167;19;82.5;45;11.5;2.004.167
07/12/2019;68.4;885.558.333;187.125;25.9;21.233.333;19.1;86.041.667;64;8.3;1.808.333
08/12/2019;.2;885.275;17.404.167;27.1;20.883.333;18.8;81.625;53;7.2;15.125
09/12/2019;11.6;885.604.167;17.933.333;28.3;22.125;19.1;78.791.667;47;6.6;21.875
10/12/2019;34.2;886.229.167;18.033.333;27;20.991.667;18.4;84.333.333;50;7.8;1.733.333
11/12/2019;27.8;885.066.667;18.108.333;26.7;221.125;19.1;79;57;7.9;1.495.833
12/12/2019;0;884.445.833;176.875;28;22.354.167;18.2;76.458.333;50;6.9;1.508.333
13/12/2019;0;885;17.941.667;28.3;23.058.333;18.8;74.541.667;42;8.4;2.116.667
14/12/2019;29;887.375;17.475;28.2;22.658.333;16.4;74.583.333;46;17.5;2.966.667
15/12/2019;0;887.508.333;16.033.333;28.7;236.375;18.7;63.125;45;10.5;3.195.833
16/12/2019;0;886.15;14.520.833;29.7;241.875;19.2;56.25;32;8.8;2.758.333
17/12/2019;0;8.851.875;13.845.833;29.7;23.341.667;16.4;57.666.667;34;7.6;1.645.833
18/12/2019;0;885.675;16.841.667;29;22.075;17.3;73.583.333;43;8.1;2.016.667
19/12/2019;22.4;887.329.167;17.908.333;25.1;20.783.333;18.5;84.125;61;7.9;1.829.167
20/12/2019;1;8.864.625;17.3;28.4;23.233.333;18.5;71.25;44;10;2.583.333
21/12/2019;0;886.020.833;16.6;29.2;23.595.833;19.4;67.333.333;40;7.2;1.783.333
22/12/2019;0;885.979.167;17.116.667;30.2;23.35;19.4;69.166.667;43;6.8;1.866.667
23/12/2019;0;886.508.333;16.641.667;29.2;22.05;18.5;73.166.667;44;11.8;2.383.333
24/12/2019;13.6;8.861.375;16.85;25.6;20.541.667;16.8;80.166.667;57;7.1;1.845.833
25/12/2019;1.6;8.862.875;168.625;26.8;217.375;18.3;75;45;7.1;1.841.667
26/12/2019;0;887.166.667;17.591.667;28.6;22.8;18.7;74.125;48;7.6;16.375
27/12/2019;0;886.966.667;170.375;28.5;23.754.167;19.6;67.708.333;43;9.7;2.945.833
28/12/2019;.2;886.395.833;153.875;29;23.879.167;19.3;60.458.333;32;8.9;30.375
29/12/2019;0;885.379.167;151.875;29.8;24.170.833;18.4;59.541.667;34;7.8;2.491.667
30/12/2019;0;883.979.167;15.091.667;29.1;24.025;18.4;58.708.333;38;8.1;2.208.333
