Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
01/08/2019;0;888,279167;6,825;28;21,866667;13,9;39,75;23;8,2;2,433333
02/08/2019;0;889,129167;7,195833;29,2;21,058333;13,3;43,583333;21;6,8;1,5875
03/08/2019;0;889,441667;7,6625;28;21,091667;14,2;44,416667;26;6,3;1,475
04/08/2019;0;890,4;8,866667;27,9;20,766667;13,3;50,041667;25;8,8;2,6375
05/08/2019;0;892,5625;11,445833;25,4;19,525;15,5;61,25;35;12,3;4,191667
06/08/2019;0;893,908333;12,429167;21,8;18,35;14,9;69;55;12,3;4,258333
07/08/2019;0;894,279167;11,020833;25,2;18,745833;14,2;64,541667;33;10,5;3,520833
08/08/2019;0;893,45;8,55;26,4;19,929167;12,4;50,625;25;9;2,895833
09/08/2019;0;892,2375;11,066667;26,5;20,4;15,8;56,708333;32;9,9;2,379167
10/08/2019;0;892,095833;10,8625;27,7;21,158333;14;54,291667;28;8,5;2,0125
11/08/2019;0;891,55;10,733333;27,6;22,304167;15,4;49;31;9,3;2,483333
12/08/2019;0;890,575;7,445833;27,9;22,929167;17,6;38,166667;23;8,4;2,616667
13/08/2019;0;890,204167;6,733333;28,2;21,7625;13,5;40,083333;24;10,8;2,470833
14/08/2019;0;890,6;5,670833;26,9;20,775;13,2;39,5;22;11,7;3,066667
15/08/2019;0;892,083333;7,795833;25,2;19,8625;14,3;46,458333;32;12,3;4,166667
16/08/2019;0;892,241667;9,516667;24,8;18,95;13,3;56,208333;34;10,8;3,883333
17/08/2019;0;890,533333;8,608333;25,1;19,754167;15,2;50,125;29;9,6;3,016667
18/08/2019;0;889,85;8,0125;29,3;21,591667;13,1;43,875;23;6,9;2,108333
19/08/2019;0;889,175;6,891667;29,3;23,45;17,3;36,708333;22;6,5;1,5375
20/08/2019;0;889,629167;5,666667;30,1;23,7375;16,6;33,25;19;7,5;1,808333
21/08/2019;0;890,233333;6,55;29,9;22,975;15,1;36,5;21;7,7;1,933333
22/08/2019;0;890,170833;8,2625;29,7;22,383333;14,3;43,041667;20;7,8;1,966667
23/08/2019;0;890,170833;8,666667;29,7;23,108333;16,6;41,833333;21;6,9;1,85
24/08/2019;0;890,275;7,329167;28,9;22,1625;15,9;40,125;21;8,4;2,395833
25/08/2019;0;890,825;7,666667;29,3;23,133333;18,3;38,5;20;8,8;3,0625
26/08/2019;0;891,2625;8,9125;26,9;21,475;15;46,125;28;9;3,254167
27/08/2019;0;891,354167;8,75;27,2;21,079167;15,5;47,25;27;9,9;3,275
28/08/2019;0;890,266667;8,833333;27,6;21,4875;16,1;45,916667;27;8,8;2,845833
29/08/2019;0;889,095833;8,85;28,5;22,054167;16,9;44,083333;28;7,3;2,8375
30/08/2019;0;889,075;8,575;29,2;22,595833;16,7;42,333333;26;7,5;2,354167
31/08/2019;0;888,641667;8,495833;30,7;24,470833;18,6;37,666667;24;8,3;2,25
01/09/2019;0;887,3125;7,170833;31,8;24,725;16,4;34,458333;19;7,1;1,979167
02/09/2019;0;886,775;6,220833;31,8;23,8625;16,4;34,166667;18;6,8;1,470833
03/09/2019;0;887,966667;6,845833;32,3;26,266667;19,4;30,291667;18;7,9;2,866667
04/09/2019;0;889,325;4,154167;32,1;26,1125;20,7;26;11;8,9;3,2
05/09/2019;0;890,05;3,2125;32;25,1;16,3;26,333333;11;11,8;3,425
06/09/2019;0;890,573913;5,665217;29,4;23,873913;18;31,956522;19;11,3;4,186957
07/09/2019;0;892,008696;12,117391;27,8;22,378261;17,4;53,608696;35;10,1;3,978261
08/09/2019;0;892,075;11,629167;29,3;23,033333;17,6;51,083333;27;11,7;3,4375
09/09/2019;0;890,533333;9,4875;30,5;24,120833;18,4;42;22;9,3;2,691667
10/09/2019;0;889,420833;6,533333;31,5;25,3375;17;31,583333;17;9,8;2,408333
11/09/2019;0;888,125;5,05;32,3;25,55;16;29,041667;12;7,6;2,3875
12/09/2019;0;887,845833;3,370833;32,9;26,058333;16,4;25,208333;13;8,3;2,266667
13/09/2019;0;887,9875;2,258333;33,3;26,879167;17,2;21,666667;12;9,6;2,766667
14/09/2019;0;888,0125;3,45;32,4;25,720833;18;25,5;14;10;3
15/09/2019;0;888,329167;6,333333;30,5;24,216667;18,4;33,041667;17;10,1;3,345833
16/09/2019;0;888,075;5,879167;31,5;24,775;19;31,25;16;10,6;3,416667
17/09/2019;0;886,845833;5,566667;31,5;24,6375;15,3;32,041667;14;8,4;2,158333
18/09/2019;0;885,120833;3,216667;32,7;25,583333;18,1;24,666667;13;7;2,0875
19/09/2019;0;884,895455;1,022727;33,7;26,213636;18,1;20,909091;11;9,5;2,086364
20/09/2019;0;null;null;33,7;null;22,1;21,25;13;7,7;null
21/09/2019;0;886,329167;5,7125;34,9;27,033333;19,3;27,458333;14;7,9;1,820833
22/09/2019;0;886,916667;7,2125;33,3;27,358333;20,9;28,875;20;8,5;2,458333
23/09/2019;0;888,891667;8,4;29,8;25,216667;20,2;34,666667;25;11,8;4,304167
24/09/2019;0;889,970833;11,35;29,7;23,408333;17,4;48,916667;30;10,6;3,783333
25/09/2019;0;888,0125;10,141667;30,1;24,041667;20;42,916667;27;8;2,45
26/09/2019;4,6;887,866667;15,7875;24,5;19,766667;17,4;79,041667;50;9,6;2,229167
27/09/2019;2;887,395833;15,591667;26,6;20,820833;17,1;73,708333;48;7;1,808333
28/09/2019;0;887,270833;15,245833;29,1;22,3625;16,7;65,833333;38;7,3;1,933333
29/09/2019;3,6;886,304167;15,716667;31,5;23,779167;18,7;63,625;33;8,2;1,916667
30/09/2019;0;885,870833;15,225;30,7;23,354167;18,2;64,5;31;8,5;2,204167
01/10/2019;0;885,520833;13,070833;31,2;24,804167;17,4;50,958333;29;8,8;2,566667
02/10/2019;0;886,125;9,4125;32,8;25,841667;19,2;37,791667;19;7,6;2,2375
03/10/2019;0;886,4625;8,5375;33,3;25,8625;19,5;36,291667;17;7,9;1,666667
04/10/2019;0;885,979167;7,358333;32,8;26,441667;19,1;30,833333;18;9;2,4
05/10/2019;0;885,616667;13,2875;32,2;24,379167;19;52,083333;27;10,4;2,141667
06/10/2019;0,8;886,216667;14,5875;29;22,829167;18,6;60,791667;33;7,6;2,0875
07/10/2019;0;886,2875;15,191667;30,8;23,508333;18,9;60,791667;36;8;1,758333
08/10/2019;0,8;885,879167;15,516667;31,1;23,883333;19,2;62,625;29;9,8;2,158333
09/10/2019;2,2;886,579167;15,741667;30,9;23,083333;18,3;67,541667;32;9,1;2,720833
10/10/2019;0,4;886,125;13,3125;31,2;24,441667;19,5;55,083333;25;8,8;2,525
11/10/2019;0,6;887,629167;13,279167;28,5;22,933333;17,7;57,541667;31;12,5;3,345833
12/10/2019;0;887,533333;11,145833;30,9;25,166667;19,1;44,291667;24;9,7;2,6875
13/10/2019;0;886,383333;6,0375;32,6;25,6;16,8;31,083333;14;8,2;2,570833
14/10/2019;0;886,345833;4,979167;32,1;25,1875;18,3;28,791667;14;8,6;2,525
15/10/2019;0;886,704167;5,025;33;25,6125;16,4;28,916667;13;8,1;2,379167
16/10/2019;0;886,825;6,741667;32,7;26,8;21,6;28,416667;20;9,3;2,908333
17/10/2019;0;887,341667;8,933333;32,2;26,3625;20,8;33,916667;24;9,9;2,5375
18/10/2019;0;887,1875;8,879167;32,7;25,958333;18,3;35,833333;21;9,4;2,0125
19/10/2019;0;886;6,783333;33,6;26,270833;17,8;32,25;16;7;1,604167
20/10/2019;0;884,166667;10,129167;32,6;26,625;20,1;36,875;22;9,2;1,979167
21/10/2019;0;884,7625;15,4625;27,6;22,491667;19,7;65,958333;44;8,1;2,158333
22/10/2019;7,2;884,795833;16,254167;28,8;22,0125;17,6;71,875;41;11,1;2,108333
23/10/2019;0;885,483333;17,170833;29,9;21,341667;18,6;78,708333;38;6,8;1,8125
24/10/2019;2,4;886,5125;16,870833;27,3;21,5375;17,5;76,208333;51;6,1;1,8125
25/10/2019;0,2;886,8;15,158333;30,9;23,929167;18;61,416667;31;6,8;1,891667
26/10/2019;0;887,295833;15,525;31;22,783333;17,5;66,25;36;12,2;2,358333
27/10/2019;1,6;887,320833;15,320833;28,4;23,158333;19,2;63,458333;34;8,8;1,820833
28/10/2019;0,6;886,5125;13,233333;31,8;24,795833;17,9;52,916667;25;9,4;2,208333
29/10/2019;1;885,633333;12,483333;30,7;24,45;18,2;50,5;26;8,8;2,270833
30/10/2019;0;885,7375;13,854167;31,9;23,6875;20;56;27;8;2,458333
31/10/2019;5;886,35;12,320833;32,6;24,679167;17,4;51,208333;20;8;2,158333
01/11/2019;0;885,983333;11,275;34;25,5375;18,2;45,041667;18;7,5;1,779167
02/11/2019;0;885,8;14,254167;32,6;24,329167;19,4;55,291667;28;8,9;2,7375
03/11/2019;6;885,204167;15,0625;30,3;23,008333;16,2;64,375;33;10;3,020833
04/11/2019;0;884,9625;16,525;30,2;22,233333;18,7;72,208333;38;17,8;1,791667
05/11/2019;11,4;885,954167;15,9125;29,2;23,020833;18,9;65,958333;36;5,6;1,391667
06/11/2019;1,4;886,2625;16,608333;30,3;23,179167;17,8;68,75;41;8,6;2,241667
07/11/2019;19;885,445833;17,516667;27,8;21,916667;15,7;77,458333;42;18,9;1,654167
08/11/2019;4,4;884,058333;17,095833;30;23,554167;16,9;68,916667;45;9,5;1,654167
09/11/2019;0;884,529167;13,916667;32,5;25,716667;20,6;52,5;25;9,1;2,929167
10/11/2019;0;885,520833;14,7125;32,4;25,091667;18,6;55,416667;21;7,4;1,720833
11/11/2019;0;884,633333;13,5;33,4;25,145833;18,1;51,958333;25;6,7;1,583333
12/11/2019;0;883,925;11,995833;33,3;26,733333;20,5;43,5;21;9,6;2,504167
13/11/2019;0;884,770833;9,395833;31,5;26,741667;21,7;34,208333;26;10,1;2,9375
14/11/2019;0;885,020833;15,220833;30,1;24,8;19,5;56,333333;34;8,8;1,845833
15/11/2019;0;884,095833;15,75;30,8;24,333333;19,1;60,416667;34;10,2;2,441667
16/11/2019;0,2;882,5875;16,379167;29;22,583333;18,2;70;43;8,8;1,883333
17/11/2019;0;883,033333;17,125;27,6;21,270833;18;78,166667;48;13,5;1,875
18/11/2019;80,8;886,404167;17,5125;24,1;20,3;17,2;84,625;63;10,6;2,179167
19/11/2019;3,6;887,045833;17,483333;28,1;21,383333;18,5;80;46;10,3;1,895833
20/11/2019;2,4;887,1375;16,558333;26,7;20,1875;17,7;81,041667;50;9,6;1,9625
21/11/2019;11,2;885,670833;15,991667;26,1;20,083333;16,2;78,5;51;8,5;2,3875
22/11/2019;8,4;885,558333;16,683333;27,3;20,529167;17,8;80,375;46;13,3;1,416667
23/11/2019;2,2;886,041667;17,370833;27,2;20,808333;17,4;82,208333;49;16,1;1,808333
24/11/2019;23,8;885,608333;17,495833;28,2;21,2;16,6;80,583333;48;8,9;1,5625
25/11/2019;1;885,404167;17,525;27,2;20,25;17,6;85,333333;49;6,8;1,270833
26/11/2019;25,6;885,166667;17,816667;27,6;22,2625;17,5;77,25;51;9,1;2,041667
27/11/2019;6,2;885,645833;18,258333;26,6;21,891667;19,4;80,666667;57;10,1;2,583333
28/11/2019;0;885,1625;18,445833;27;22,2875;20;79,583333;58;16,6;2,379167
29/11/2019;0,2;884,783333;17,129167;29,9;22,966667;18,4;72,208333;44;11,6;2,579167
30/11/2019;0,2;885,954167;18,658333;27;21,179167;19,6;86,041667;58;10,4;1,095833
01/12/2019;3,2;886,654167;17,7;29,3;22,141667;18,5;77,583333;46;8,5;1,441667
02/12/2019;1,8;885,641667;17,195833;28,4;22,916667;19;72,375;44;7,9;2,108333
03/12/2019;0,2;884,883333;18,1125;27,1;21,458333;19,4;82,041667;57;9,2;1,654167
04/12/2019;19,6;885,616667;18,625;29,6;21,55;18,9;84,583333;45;7,8;1,508333
05/12/2019;9,2;885,991667;18,370833;29,6;22,366667;18,9;79,791667;46;10,2;2,295833
06/12/2019;19;885,833333;18,108333;28,9;21,554167;19;82,5;45;11,5;2,004167
07/12/2019;68,4;885,558333;18,7125;25,9;21,233333;19,1;86,041667;64;8,3;1,808333
08/12/2019;0,2;885,275;17,404167;27,1;20,883333;18,8;81,625;53;7,2;1,5125
09/12/2019;11,6;885,604167;17,933333;28,3;22,125;19,1;78,791667;47;6,6;2,1875
10/12/2019;34,2;886,229167;18,033333;27;20,991667;18,4;84,333333;50;7,8;1,733333
11/12/2019;27,8;885,066667;18,108333;26,7;22,1125;19,1;79;57;7,9;1,495833
12/12/2019;0;884,445833;17,6875;28;22,354167;18,2;76,458333;50;6,9;1,508333
13/12/2019;0;885;17,941667;28,3;23,058333;18,8;74,541667;42;8,4;2,116667
14/12/2019;29;887,375;17,475;28,2;22,658333;16,4;74,583333;46;17,5;2,966667
15/12/2019;0;887,508333;16,033333;28,7;23,6375;18,7;63,125;45;10,5;3,195833
16/12/2019;0;886,15;14,520833;29,7;24,1875;19,2;56,25;32;8,8;2,758333
17/12/2019;0;885,1875;13,845833;29,7;23,341667;16,4;57,666667;34;7,6;1,645833
18/12/2019;0;885,675;16,841667;29;22,075;17,3;73,583333;43;8,1;2,016667
19/12/2019;22,4;887,329167;17,908333;25,1;20,783333;18,5;84,125;61;7,9;1,829167
20/12/2019;1;886,4625;17,3;28,4;23,233333;18,5;71,25;44;10;2,583333
21/12/2019;0;886,020833;16,6;29,2;23,595833;19,4;67,333333;40;7,2;1,783333
22/12/2019;0;885,979167;17,116667;30,2;23,35;19,4;69,166667;43;6,8;1,866667
23/12/2019;0;886,508333;16,641667;29,2;22,05;18,5;73,166667;44;11,8;2,383333
24/12/2019;13,6;886,1375;16,85;25,6;20,541667;16,8;80,166667;57;7,1;1,845833
25/12/2019;1,6;886,2875;16,8625;26,8;21,7375;18,3;75;45;7,1;1,841667
26/12/2019;0;887,166667;17,591667;28,6;22,8;18,7;74,125;48;7,6;1,6375
27/12/2019;0;886,966667;17,0375;28,5;23,754167;19,6;67,708333;43;9,7;2,945833
28/12/2019;0,2;886,395833;15,3875;29;23,879167;19,3;60,458333;32;8,9;3,0375
29/12/2019;0;885,379167;15,1875;29,8;24,170833;18,4;59,541667;34;7,8;2,491667
30/12/2019;0;883,979167;15,091667;29,1;24,025;18,4;58,708333;38;8,1;2,208333
